noc_code,type_english,name_english,type_french,name_french
11102,Exclusion(s),Managers in financial and business services  (See 1002 Managers in financial and business services),Exclusion(s),Directeurs/directrices des services financiers et des services aux entreprises  (Voir 1002 Directeurs/directrices des services financiers et des services aux entreprises)
11102,Exclusion(s),Other financial officers  (See 11109 Other financial officers),Exclusion(s),Autres agents financiers/agentes financières  (Voir 11109 Autres agents financiers/agentes financières)
11102,Exclusion(s),"Securities agents, investment dealers and brokers  (See 11103 Securities agents, investment dealers and brokers)",Exclusion(s),"Agents/agentes en valeurs, agents/agentes en placements et négociateurs/négociatrices en valeurs  (Voir 11103 Agents/agentes en valeurs, agents/agentes en placements et négociateurs/négociatrices en valeurs)"
11103,Exclusion(s),Financial and investment analysts  (See 11101 Financial and investment analysts),Exclusion(s),Analystes financiers/analystes financières et analystes en placements  (Voir 11101 Analystes financiers/analystes financières et analystes en placements)
11103,Exclusion(s),"Financial brokerage manager  (See 10020 Insurance, real estate and financial brokerage managers)",Exclusion(s),"Directeur/directrice du courtage financier  (Voir 10020 Directeurs/directrices des assurances, de l'immobilier et du courtage financier)"
11103,Exclusion(s),Other financial officers  (See 11109 Other financial officers),Exclusion(s),Autres agents financiers/agentes financières  (Voir 11109 Autres agents financiers/agentes financières)
11109,Exclusion(s),"Advertising, marketing and public relations managers  (See 10022 Advertising, marketing and public relations managers)",Exclusion(s),"Directeurs/directrices de la publicité, du marketing et des relations publiques  (Voir 10022 Directeurs/directrices de la publicité, du marketing et des relations publiques)"
11109,Exclusion(s),"Banking, credit and other investment managers  (See 10021 Banking, credit and other investment managers)",Exclusion(s),"Directeurs/directrices de banque, du crédit et d'autres services de placements  (Voir 10021 Directeurs/directrices de banque, du crédit et d'autres services de placements)"
11109,Exclusion(s),Economic development officer  (See 41402 Business development officers and market researchers and analysts),Exclusion(s),Agent/agente de développement économique - gouvernement  (Voir 41402 Agents/agentes de développement économique et recherchistes et analystes en marketing)
11109,Exclusion(s),Economist  (See 41401 Economists and economic policy researchers and analysts),Exclusion(s),"Économiste  (Voir 41401 Économistes, recherchistes et analystes des politiques économiques)"
11109,Exclusion(s),Financial and investment analysts  (See 11101 Financial and investment analysts),Exclusion(s),Analystes financiers/analystes financières et analystes en placements  (Voir 11101 Analystes financiers/analystes financières et analystes en placements)
11109,Exclusion(s),"Insurance, real estate and financial brokerage managers  (See 10020 Insurance, real estate and financial brokerage managers)",Exclusion(s),"Directeurs/directrices des assurances, de l'immobilier et du courtage financier  (Voir 10020 Directeurs/directrices des assurances, de l'immobilier et du courtage financier)"
11109,Exclusion(s),Other business services managers  (See 10029 Other business services managers),Exclusion(s),Directeurs/directrices d'autres services aux entreprises  (Voir 10029 Directeurs/directrices d'autres services aux entreprises)
11109,Exclusion(s),"Securities agents, investment dealers and brokers  (See 11103 Securities agents, investment dealers and brokers)",Exclusion(s),"Agents/agentes en valeurs, agents/agentes en placements et négociateurs/négociatrices en valeurs  (Voir 11103 Agents/agentes en valeurs, agents/agentes en placements et négociateurs/négociatrices en valeurs)"
11200,Exclusion(s),Human resources and recruitment officers  (See 12101 Human resources and recruitment officers),Exclusion(s),Agents/agentes des ressources humaines et de recrutement  (Voir 12101 Agents/agentes des ressources humaines et de recrutement)
11200,Exclusion(s),Human resources managers  (See 10011 Human resources managers),Exclusion(s),Directeurs/directrices des ressources humaines  (Voir 10011 Directeurs/directrices des ressources humaines)
11200,Exclusion(s),Personnel clerks  (See 14102 Personnel clerks),Exclusion(s),Commis des services du personnel  (Voir 14102 Commis des services du personnel)
11200,Exclusion(s),Professional occupations in business management consulting  (See 11201 Professional occupations in business management consulting),Exclusion(s),Professionnels/professionnelles des services-conseils en gestion aux entreprises  (Voir 11201 Professionnels/professionnelles des services-conseils en gestion aux entreprises)
11200,Exclusion(s),Training officer - company  (See 41210 College and other vocational instructors),Exclusion(s),Agent/agente de formation - compagnie  (Voir 41210 Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle)
11201,Exclusion(s),Business development officers and market researchers and analysts  (See 41402 Business development officers and market researchers and analysts),Exclusion(s),Agents/agentes de développement économique et recherchistes et analystes en marketing  (Voir 41402 Agents/agentes de développement économique et recherchistes et analystes en marketing)
11201,Exclusion(s),Economists and economic policy researchers and analysts  (See 41401 Economists and economic policy researchers and analysts),Exclusion(s),"Économistes, recherchistes et analystes des politiques économiques  (Voir 41401 Économistes, recherchistes et analystes des politiques économiques)"
11201,Exclusion(s),Engineering inspectors and regulatory officers  (See 22231 Engineering inspectors and regulatory officers),Exclusion(s),Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation  (Voir 22231 Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation)
11201,Exclusion(s),Financial and investment analysts  (See 11101 Financial and investment analysts),Exclusion(s),Analystes financiers/analystes financières et analystes en placements  (Voir 11101 Analystes financiers/analystes financières et analystes en placements)
11201,Exclusion(s),Financial auditors and accountants  (See 11100 Financial auditors and accountants),Exclusion(s),Vérificateurs/vérificatrices et comptables  (Voir 11100 Vérificateurs/vérificatrices et comptables)
11201,Exclusion(s),Health information management occupations  (See 12111 Health information management occupations),Exclusion(s),Personnel en gestion de l'information sur la santé  (Voir 12111 Personnel en gestion de l'information sur la santé)
11201,Exclusion(s),Industrial and manufacturing engineers  (See 21321 Industrial and manufacturing engineers),Exclusion(s),Ingénieurs/ingénieures d'industrie et de fabrication  (Voir 21321 Ingénieurs/ingénieures d'industrie et de fabrication)
11201,Exclusion(s),Other financial officers  (See 11109 Other financial officers),Exclusion(s),Autres agents financiers/agentes financières  (Voir 11109 Autres agents financiers/agentes financières)
11201,Exclusion(s),Records management technicians  (See 12112 Records management technicians),Exclusion(s),Techniciens/techniciennes à la gestion des documents  (Voir 12112 Techniciens/techniciennes à la gestion des documents)
11202,Exclusion(s),Authors and writers  (See 51111 Authors and writers (except technical)),Exclusion(s),"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines  (Voir 51111 Auteurs/auteures, écrivains/écrivaines et rédacteurs/rédactrices (sauf techniques))"
11202,Exclusion(s),Business development officers and market researchers and analysts  (See 41402 Business development officers and market researchers and analysts),Exclusion(s),Agents/agentes de développement économique et recherchistes et analystes en marketing  (Voir 41402 Agents/agentes de développement économique et recherchistes et analystes en marketing)
11202,Exclusion(s),Conference and event planners  (See 12103 Conference and event planners),Exclusion(s),Planificateurs/planificatrices de congrès et d'événements  (Voir 12103 Planificateurs/planificatrices de congrès et d'événements)
11202,Exclusion(s),"Public relations manager  (See 10022 Advertising, marketing and public relations managers)",Exclusion(s),"Directeur/directrice des relations publiques  (Voir 10022 Directeurs/directrices de la publicité, du marketing et des relations publiques)"
12010,Exclusion(s),Office manager  (See 13100 Administrative officers),Exclusion(s),Gestionnaire de bureau  (Voir 13100 Agents/agentes d'administration)
12010,Exclusion(s),"Supervisors, finance and insurance office workers  (See 12011 Supervisors, finance and insurance office workers)",Exclusion(s),Superviseurs/superviseures de commis de finance et d'assurance  (Voir 12011 Superviseurs/superviseures de commis de finance et d'assurance)
12010,Exclusion(s),"Supervisors, library, correspondence and related information workers  (See 12012 Supervisors, library, correspondence and related information workers)",Exclusion(s),"Superviseurs/superviseures de commis de bibliothèque, de correspondanciers et d'autres commis à l'information  (Voir 12012 Superviseurs/superviseures de commis de bibliothèque, de correspondanciers et d'autres commis à l'information)"
12010,Exclusion(s),"Supervisors, mail and message distribution occupations  (See 72025 Supervisors, mail and message distribution occupations)",Exclusion(s),Superviseurs/superviseures de services postaux et de messageries  (Voir 72025 Superviseurs/superviseures de services postaux et de messageries)
12010,Exclusion(s),"Supervisors, supply chain, tracking and scheduling coordination occupations  (See 12013 Supervisors, supply chain, tracking and scheduling coordination occupations)",Exclusion(s),"Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires  (Voir 12013 Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires)"
12011,Exclusion(s),Customer and information services supervisors  (See 62023 Customer and information services supervisors),Exclusion(s),Superviseurs/superviseures des services d'information et des services à la clientèle  (Voir 62023 Superviseurs/superviseures des services d'information et des services à la clientèle)
12011,Exclusion(s),Financial advisors  (See 11102 Financial advisors),Exclusion(s),Conseillers financiers/conseillères financières  (Voir 11102 Conseillers financiers/conseillères financières)
12011,Exclusion(s),Financial managers  (See 10010 Financial managers),Exclusion(s),Directeurs financiers/directrices financières  (Voir 10010 Directeurs financiers/directrices financières)
12011,Exclusion(s),Other financial officers  (See 11109 Other financial officers),Exclusion(s),Autres agents financiers/agentes financières  (Voir 11109 Autres agents financiers/agentes financières)
12012,Exclusion(s),Librarians  (See 51100 Librarians),Exclusion(s),Bibliothécaires  (Voir 51100 Bibliothécaires)
12012,Exclusion(s),Library and public archive technicians  (See 52100 Library and public archive technicians),Exclusion(s),Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques  (Voir 52100 Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques)
12013,Exclusion(s),Production and transportation logistics coordinators  (See 13201 Production and transportation logistics coordinators),Exclusion(s),Coordonnateurs/coordonnatrices de la logistique de la production et du transport  (Voir 13201 Coordonnateurs/coordonnatrices de la logistique de la production et du transport)
12013,Exclusion(s),"Supervisors, mail and message distribution occupations  (See 72025 Supervisors, mail and message distribution occupations)",Exclusion(s),Superviseurs/superviseures de services postaux et de messageries  (Voir 72025 Superviseurs/superviseures de services postaux et de messageries)
12100,Exclusion(s),Administrative officers  (See 13100 Administrative officers),Exclusion(s),Agents/agentes d'administration  (Voir 13100 Agents/agentes d'administration)
12100,Exclusion(s),Conference and event planners  (See 12103 Conference and event planners),Exclusion(s),Planificateurs/planificatrices de congrès et d'événements  (Voir 12103 Planificateurs/planificatrices de congrès et d'événements)
12100,Exclusion(s),Executive secretary (except legal and medical)  (See 13110 Administrative assistants),Exclusion(s),Secrétaire exécutif/secrétaire exécutive (sauf domaines juridique et médical)  (Voir 13110 Adjoints administratifs/adjointes administratives)
12101,Exclusion(s),Human resources managers  (See 10011 Human resources managers),Exclusion(s),Directeurs/directrices des ressources humaines  (Voir 10011 Directeurs/directrices des ressources humaines)
12101,Exclusion(s),Human resources professionals  (See 11200 Human resources professionals),Exclusion(s),Professionnels/professionnelles en ressources humaines  (Voir 11200 Professionnels/professionnelles en ressources humaines)
12101,Exclusion(s),Personnel clerks  (See 14102 Personnel clerks),Exclusion(s),Commis des services du personnel  (Voir 14102 Commis des services du personnel)
12101,Exclusion(s),Training officer - company  (See 41210 College and other vocational instructors),Exclusion(s),Agent/agente de formation - compagnie  (Voir 41210 Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle)
12102,Exclusion(s),Purchasing and inventory control workers  (See 14403 Purchasing and inventory control workers),Exclusion(s),Commis aux achats et au contrôle de l'inventaire  (Voir 14403 Commis aux achats et au contrôle de l'inventaire)
12102,Exclusion(s),Purchasing managers  (See 10012 Purchasing managers),Exclusion(s),Directeurs/directrices des achats  (Voir 10012 Directeurs/directrices des achats)
12102,Exclusion(s),Retail and wholesale buyers  (See 62101 Retail and wholesale buyers),Exclusion(s),Acheteurs/acheteuses des commerces de détail et de gros  (Voir 62101 Acheteurs/acheteuses des commerces de détail et de gros)
12103,Exclusion(s),Administrative officers  (See 13100 Administrative officers),Exclusion(s),Agents/agentes d'administration  (Voir 13100 Agents/agentes d'administration)
12103,Exclusion(s),"Advertising, marketing and public relations managers  (See 10022 Advertising, marketing and public relations managers)",Exclusion(s),"Professionnels/professionnelles en publicité, en marketing et en relations publiques  (Voir 11202 Professionnels/professionnelles en publicité, en marketing et en relations publiques)"
12103,Exclusion(s),Executive assistants  (See 12100 Executive assistants),Exclusion(s),Adjoints/adjointes de direction  (Voir 12100 Adjoints/adjointes de direction)
12103,Exclusion(s),"Professional occupations in advertising, marketing and public relations  (See 11202 Professional occupations in advertising, marketing and public relations)",Exclusion(s),"Directeurs/directrices de la publicité, du marketing et des relations publiques  (Voir 10022 Directeurs/directrices de la publicité, du marketing et des relations publiques)"
12103,Exclusion(s),Sales and account representatives - wholesale trade (non-technical)  (See 64101 Sales and account representatives - wholesale trade (non-technical)),Exclusion(s),Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique)  (Voir 64101 Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique))
