noc_code,type_english,name_english,type_french,name_french
10019,Employment requirements,"An Associate of the Institute of Chartered Secretaries and Administrators (ACIS), Fellow of the Institute of Chartered Secretaries and Administrators (FCIS) or a Professional Administrator (P Adm) designation may be required for some occupations in this group.",Conditions d'accès à la profession,"Les titres professionnels « Associate of the Institute of Chartered Secretaries and Administrators (ACIS), Fellow of the Institute of Chartered Secretaries and Administrators (FCIS) ou Professional Administrator (P. Adm) » peuvent être exigés dans certaines professions de ce groupe."
10019,Employment requirements,Certification in health information management by the Canadian Health Information Management Association (CHIMA) may be required.,Conditions d'accès à la profession,L'obtention d'un certificat en gestion d'information sur la santé de l'Association canadienne interprofessionnelle des dossiers de santé peut être exigée.
10019,Employment requirements,"In Quebec, certification with the Association québécoise des archivistes médicales may be required.",Conditions d'accès à la profession,"Au Québec, l'accréditation de l'Association québécoise des archivistes médicales peut être exigée."
10019,Employment requirements,Court registrars employed by the higher courts may require judicial credentials.,Conditions d'accès à la profession,Les greffiers judiciaires employés par les tribunaux supérieurs peuvent exiger des titres de compétence judiciaire.
10020,Employment requirements,"A university degree or college diploma in business administration, economics or other related field is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales en administration des affaires, en économie ou dans un domaine connexe est habituellement exigé."
10020,Employment requirements,Several years of experience within the appropriate industry are usually required.,Conditions d'accès à la profession,Plusieurs années d'expérience au sein de l'industrie visée sont habituellement exigées.
10020,Employment requirements,"Licensure appropriate to the service sold, such as real estate, mortgage, securities or insurance, may be required.",Conditions d'accès à la profession,"Un permis relié au service offert tel que le courtage en immobilier, le courtage en hypothèques, le courtage en valeurs mobilières ou le courtage en assurance, peut être exigé."
10020,Employment requirements,"In the securities and investment industries, a recognized financial designation may be required (CFA, CFP, CIM or others).",Conditions d'accès à la profession,"Un titre professionnel reconnu en finance peut être exigé dans les domaines de l'investissement et des ventes de valeurs mobilières (CFA, CFP, CIM, ou autres)."
10020,Employment requirements,"In the insurance industry, a recognized professional designation is usually required.",Conditions d'accès à la profession,"Dans l'industrie de l'assurance, une désignation professionnelle reconnue est habituellement exigée."
10021,Employment requirements,"A university degree or college diploma in business administration, commerce, economics or a related field is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales en administration des affaires, en sciences commerciales, en économie ou dans un domaine connexe est habituellement exigé."
10021,Employment requirements,"A master's degree in business administration, finance or management science may be required for the management of large commercial loans.",Conditions d'accès à la profession,"Une maîtrise en administration des affaires, en finance ou en sciences de la gestion peut être exigée pour la gestion de prêts commerciaux de grande envergure."
10021,Employment requirements,"A recognized financial designation may be required (CFA, CFP, CIM or others).",Conditions d'accès à la profession,"Un titre professionnel reconnu en finance peut être exigé (CFA, CFP, CIM ou autres)."
10021,Employment requirements,Completion of company or other management training programs is usually required.,Conditions d'accès à la profession,La participation à un programme de formation en gestion interne ou externe est habituellement exigée.
10021,Employment requirements,"Several years of experience within the industry, including supervisory experience, are required.",Conditions d'accès à la profession,"Plusieurs années d'expérience dans le domaine, y compris de l'expérience en supervision, sont exigées."
10022,Employment requirements,Advertising and public relations managers,Conditions d'accès à la profession,Directeurs de la publicité et des relations publiques
10022,Employment requirements,"A university degree or college diploma in communications, public relations, marketing, journalism or in a related field  and Several years of experience in an advertising, public relations or communications officer position or in a related occupation are required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales en communications, en relations publiques, en marketing, en journalisme ou dans un domaine connexe et plusieurs années d'expérience en tant qu'agent de publicité, de relations publiques ou de communications sont exigés."
10022,Employment requirements,Marketing managers,Conditions d'accès à la profession,Directeurs du marketing
10022,Employment requirements,"A university degree or college diploma in business administration or in a related field with a specialization in sales or marketing  and Several years of experience as a sales, marketing or public relations representative or in a related occupation are required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales en administration des affaires ou dans un domaine connexe, avec spécialisation dans la vente ou le marketing  et plusieurs années d'expérience comme représentant des ventes, du marketing ou des relations publiques ou dans un emploi connexe sont exigés."
10022,Employment requirements,E-business managers,Conditions d'accès à la profession,Directeurs des affaires électroniques
10022,Employment requirements,"A university degree or college diploma in a field related to electronic commerce, Web site content development, or Internet and mobile services and Experience in Web site design, interactive media development, data administration or information systems analysis or experience related to Web site content are usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales dans un domaine associé aux affaires électroniques, au développement du contenu des sites Web ou aux services Internet et mobiles et de l'expérience en conception de sites Web, en développement de médias interactifs, en administration de données ou en analyse de systèmes informatiques, ou encore de l'expérience liée au contenu de sites Web sont habituellement exigés."
10029,Employment requirements,A bachelor's degree or college diploma in a field related to the business service provided is usually required.,Conditions d'accès à la profession,Un baccalauréat ou un diplôme d'études collégiales dans un domaine relié aux services aux entreprises est habituellement exigé.
10029,Employment requirements,Several years of experience in a field related to the business service provided are usually required.,Conditions d'accès à la profession,Plusieurs années d'expérience dans un domaine relié aux services aux entreprises sont habituellement exigées.
10029,Employment requirements,"Licences, certificates or registration may be required for some business services managers. For example, accounting firm managers usually require accounting certification.",Conditions d'accès à la profession,"Un permis, un certificat ou une affiliation peut être exigé de certains directeurs de services aux entreprises. Par exemple, les directeurs de firmes comptables doivent habituellement avoir un certificat en comptabilité."
10029,Employment requirements,University studies in business administration may be required.,Conditions d'accès à la profession,Des études universitaires en administration des affaires peuvent être exigées.
10030,Employment requirements,"A university degree in science, electrical engineering or a related field is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires en sciences, en génie électrique ou dans un domaine connexe est habituellement exigé."
10030,Employment requirements,"Several years of experience in a related technical profession, including supervisory experience, are usually required.",Conditions d'accès à la profession,"Plusieurs années d'expérience dans une profession technique connexe, y compris de l'expérience de supervision, sont habituellement exigées."
11100,Employment requirements,"Chartered professional accountants, chartered accountants (CPA, CA) require a university degree and completion of a professional training program approved by a provincial Institute of chartered accountants and, depending on the province, either two years or 30 months of on-the-job training  and membership in a provincial Institute of Chartered Accountants upon successful completion of the Uniform Evaluation (UFE).",Conditions d'accès à la profession,"Un permis, émis par l'organisme directeur de la province ou du territoire, est habituellement exigé des comptables et des vérificateurs en comptabilité publique."
11100,Employment requirements,"Chartered professional accountants, certified general accountants (CPA, CGA) and chartered professional accountants, certified management accountants (CPA, CMA) require a university degree and completion of an approved training program and several years of on-the-job training and certification with a regulatory body is required in all provinces and territories.",Conditions d'accès à la profession,"Un diplôme d'études universitaires  et la réussite d'un programme de formation approuvé, assortie de plusieurs années de formation en milieu de travail  et l'accréditation d'une organisation provinciale ou régionale, sont exigés des comptables professionnels agréés, comptables généraux licenciés (CPA, CGA) et des comptables professionnels agréés, comptables en management accrédités (CPA, CMA)."
11100,Employment requirements,"Auditors require education, training and recognition as indicated for chartered professional accountants, chartered accountants (CPA, CA), chartered professional accountants, certified general accountants (CPA, CGA) or chartered professional accountants, certified management accountants (CPA, CMA) and some experience as an accountant.",Conditions d'accès à la profession,"Les exigences de scolarité, de formation et de reconnaissance professionnelle applicables aux comptables professionnels agréés, comptables agréés (CPA, CA), aux comptables professionnels agréés, comptables généraux licenciés (CPA, CGA) et aux comptables professionnels agréés, comptables en management accrédités (CPA, CMA) et de l'expérience en tant que comptable sont exigées des vérificateurs."
11100,Employment requirements,Auditors may require recognition by the Institute of Internal Auditors.,Conditions d'accès à la profession,La reconnaissance par l'Institut des vérificateurs internes peut être exigée des vérificateurs.
11100,Employment requirements,"To act as a trustee in bankruptcy proceedings, auditors and accountants must hold a licence as a trustee in bankruptcy.",Conditions d'accès à la profession,Les vérificateurs et les comptables désirant agir à titre de liquidateurs de faillite doivent obtenir une licence de syndic de faillite.
11100,Employment requirements,Licensing by the provincial or territorial governing body is usually required for accountants and auditors practising public accounting.,Conditions d'accès à la profession,"Un diplôme d'études universitaires  et la réussite d'un programme de formation professionnelle approuvé par une association provinciale de comptables agréés, assortie d'une formation en milieu de travail de deux ans ou de 30 mois selon les exigences provinciales et l'adhésion à une association provinciale de comptables agréés après avoir réussi avec succès l'Évaluation uniforme (EFU) sont exigés des comptables professionnels agréés, comptables agréés (CPA, CA)."
11101,Employment requirements,"A bachelor's degree in commerce, business administration, accounting, finance or economics and on-the-job training and industry courses and programs are usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires en commerce, en administration des affaires, en comptabilité, en finance ou en économie et une formation en cours d'emploi ainsi que des cours et des programmes en milieu industriel sont habituellement exigés."
11101,Employment requirements,A master's degree in business administration (MBA) (concentration in finance) or in finance may be required.,Conditions d'accès à la profession,"Un diplôme de 2e cycle, comme une maîtrise en administration des affaires (M.B.A.) (option finances) ou une maîtrise en finance, peut être exigé."
11101,Employment requirements,"The Chartered Financial Analyst (CFA) designation, available through a program conducted by the CFA Institute or an other recognized financial designations (CFP, CIM or others), is usually required.",Conditions d'accès à la profession,"Le titre de Chartered Financial Analyst (CFA), offert par l'Institut CFA, ou un autre titre professionnel reconnu en finance (CFP, CIM ou autres) est habituellement exigé."
11101,Employment requirements,"Other designations, such as Chartered Professional Accountant (CPA) and Certified Treasury Professional (CTP), may be required by some employers.",Conditions d'accès à la profession,"D'autres titres, comme celui de Comptable Professionnel Agréé (CPA) et de Certified Treasury Professional (CTP), peuvent être exigés par certains employeurs."
11102,Employment requirements,"A bachelor's degree in business administration, commerce, economics or a related field is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires en administration des affaires, en commerce, en économie ou dans un domaine connexe est habituellement exigé."
11102,Employment requirements,"The designation Certified Financial Planner, awarded by the Financial Planners Standards Council of Canada, may be required.",Conditions d'accès à la profession,"La certification de Planificateur financier, décerné par le Conseil relatif aux standards des planificateurs financiers du Canada, peut être exigée."
11102,Employment requirements,"To sell regulated financial products and investments, such as annuities, RRSPs and life insurance, a licence is required from the appropriate governing body.",Conditions d'accès à la profession,"Un permis provincial est exigé pour vendre des produits financiers réglementés, tels que régime des rentes, RÉER et assurance-vie."
11102,Employment requirements,Certification as a Financial Planner is required in Quebec.,Conditions d'accès à la profession,La certification de planificateur financier est exigée au Québec.
11102,Employment requirements,"Various training programs and courses are offered by financial institutes and organizations, such as the Canadian Securities Institute, Institute of Canadian Bankers, CFA Institute, Investment Funds Institute, Canadian Institute of Financial Planning, and Trust Companies Institute of Canada, and may be required by employers.",Conditions d'accès à la profession,"Divers cours et programmes de formation sont offerts par les institutions et organisations, telles que l'Institut canadien des valeurs mobilières, l'Institut des banquiers canadiens, l'Institut CFA, l'Institut des fonds d'investissement du Canada, l'Institut canadien de planification financière et l'Institut des compagnies de fiducie du Canada, et peuvent être exigés par l'employeur."
11103,Employment requirements,"A bachelor's or master's degree in economics, business or other discipline is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires de 1er ou 2e cycle en économie, en administration des affaires ou dans une autre discipline est habituellement exigé."
11103,Employment requirements,"A recognized financial designation may be required (CFA, CFP, CIM or others).",Conditions d'accès à la profession,"Un titre professionnel reconnu en finance peut être exigé (CFA, CFP, CIM ou autres)."
11103,Employment requirements,"Securities sales representatives and brokers require completion of industry investment and sales training programs and completion of licensing courses such as the Canadian Securities Course and the Conduct and Practices Handbook Course offered by the Canadian Securities Institute, or acceptable alternatives such as completion of one or more levels of the CFA Program, offered by CFA Institute.",Conditions d'accès à la profession,"La réalisation de programmes de formation en placements et en ventes dans l'industrie, la réussite d'un cours menant à l'obtention d'un permis comme le Cours sur le commerce des valeurs mobilières au Canada et la réussite au Cours relatif au manuel sur les normes de conduite offerts par l'Institut canadien des valeurs mobilières, ou une alternative reconnue comme la complétion d'un niveau ou plus du programme CFA offert par l'Institut CFA, sont exigées des représentants en valeurs et des négociateurs en valeurs."
11103,Employment requirements,Specialized courses are also available for securities sales representatives and brokers who want to trade in specific investment products such as securities options and futures contracts.,Conditions d'accès à la profession,"Des cours spécialisés sont également offerts aux représentants en valeurs et aux négociateurs en valeurs qui veulent négocier des produits de placement en particulier, tels que les options en valeurs mobilières et les contrats à terme."
11103,Employment requirements,"Licensure by the provincial securities commission in the province of employment or a recognized self-regulatory organization is required for securities agents, investment dealers and brokers.",Conditions d'accès à la profession,"Un permis d'exercice émis par la commission provinciale des valeurs mobilières de la province d'emploi ou une organisation auto-réglementée reconnue est exigé des agents en valeurs, des agents en placements et des négociateurs en valeurs."
11109,Employment requirements,"A bachelor's degree in business administration, commerce, economics or a related field is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires en administration des affaires, en commerce, en économie ou dans un domaine connexe est habituellement exigé."
11109,Employment requirements,"Various training programs and courses are offered by financial institutes and organizations, such as the Canadian Securities Institute, Institute of Canadian Bankers, CFA Institute, Investment Funds Institute, and Trust Companies Institute of Canada, and may be required by employers.",Conditions d'accès à la profession,"Divers cours et programmes de formation sont offerts par les institutions et organisations, telles que l'Institut canadien des valeurs mobilières, l'Institut des banquiers canadiens, l'Institut CFA, l'Institut des fonds d'investissement du Canada, et l'Institut des compagnies de fiducie du Canada, et peuvent être exigés par l'employeur."
11109,Employment requirements,"A recognized financial designation may be required (CFA, CIM or others).",Conditions d'accès à la profession,"Un titre professionnel reconnu en finance peut être exigé (CFA, CIM ou autres)."
11109,Employment requirements,Financial examiners and inspectors may require a recognized accounting designation.,Conditions d'accès à la profession,Un titre de comptable reconnu peut être exigé des inspecteurs et des vérificateurs financiers.
11109,Employment requirements,"Mortgage brokers require a mortgage broker licence in British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Newfoundland and Labrador and Nova Scotia.",Conditions d'accès à la profession,"Un permis de courtier en hypothèques est exigé des courtiers en hypothèques en Colombie-Britannique, en Alberta, en Saskatchewan, au Manitoba, en Ontario, au Québec, au Nouveau-Brunswick, à Terre-Neuve et Labrador et en Nouvelle-Écosse."
11200,Employment requirements,"A university degree or college diploma in human resources management or a related field, such as business administration, industrial relations, commerce or psychology  or completion of a professional development program in human resources administration is required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales dans un domaine relié à la gestion des ressources humaines, tel que l'administration des affaires, les relations industrielles, le commerce ou la psychologie  ou une formation acquise dans le cadre d'un programme de perfectionnement professionnel en gestion des ressources humaines est exigé."
11200,Employment requirements,Some employers may require human resources professionals to hold a Certified Human Resources Professional (CHRP) designation.,Conditions d'accès à la profession,Certains employeurs peuvent exiger le titre de conseiller en ressources humaines agréé (CRHA).
11201,Employment requirements,"A bachelor's degree or college diploma in business administration, commerce or a related discipline is usually required.",Conditions d'accès à la profession,"Un baccalauréat ou un diplôme d'études collégiales en administration des affaires, en commerce ou une discipline connexe est habituellement exigé."
11201,Employment requirements,A graduate degree in business administration may be required.,Conditions d'accès à la profession,Un diplôme d'études supérieures en administration des affaires peut être exigé.
11201,Employment requirements,Some establishments may require management consultants to be certified by a provincial management consulting association.,Conditions d'accès à la profession,L'accréditation de l'Association canadienne interprofessionnelle du dossier de santé peut être exigée des professions de conseils en gestion de l'information en matière de santé.
11201,Employment requirements,Certification as a quality auditor may be required for some occupations in this unit group.,Conditions d'accès à la profession,L'accréditation en tant que vérificateur de la qualité peut être exigée dans certaines des professions incluses dans ce groupe de base.
11201,Employment requirements,Occupations in health information management consulting may require certification by the Canadian Health Information Management Association (CHIMA).,Conditions d'accès à la profession,Certains établissements peuvent exiger l'accréditation par une association provinciale de consultants en gestion.
11202,Employment requirements,"A university degree or college diploma in business marketing, public relations, communications, journalism, museology or a discipline related to a particular subject matter is usually required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales en commercialisation dans les entreprises, en relations publiques, en communications, en journalisme, en muséologie ou dans une discipline reliée à un sujet particulier est habituellement exigé."
11202,Employment requirements,Practitioners in public relations may require an APR (Accredited in Public Relations) designation.,Conditions d'accès à la profession,Les professionnels des relations publiques peuvent devoir être Agréés en relations publiques (ARP).
12010,Employment requirements,Completion of secondary school is required.,Conditions d'accès à la profession,Un diplôme d'études secondaires est exigé.
12010,Employment requirements,Completion of college courses related to area supervised is usually required.,Conditions d'accès à la profession,Des cours collégiaux apparentés au domaine supervisé sont habituellement exigés.
12010,Employment requirements,Experience in the occupation supervised is usually required.,Conditions d'accès à la profession,De l'expérience dans le domaine supervisé est habituellement exigée.
12011,Employment requirements,"Completion of a college program or courses in bookkeeping, accounting or a related subject is required.",Conditions d'accès à la profession,"Un diplôme d'études collégiales ou des cours en tenue de livres, en comptabilité ou dans une matière connexe sont exigés."
12011,Employment requirements,Experience in the clerical occupation supervised is required.,Conditions d'accès à la profession,De l'expérience en travail de bureau reliée aux fonctions supervisées est exigée.
12012,Employment requirements,Completion of secondary school is required.,Conditions d'accès à la profession,Un diplôme d'études secondaires est exigé.
12012,Employment requirements,Completion of college courses related to area supervised may be required.,Conditions d'accès à la profession,Des cours collégiaux apparentés au domaine supervisé peuvent être exigés.
12012,Employment requirements,Experience in the clerical occupation supervised is usually required.,Conditions d'accès à la profession,De l'expérience en travail de bureau reliée aux fonctions supervisées est habituellement exigée.
12013,Employment requirements,"Completion of a post-secondary education program of two to three years in business, supply chain, production or manufacturing management or related is usually required.",Conditions d'accès à la profession,"Un programme d'enseignement postsecondaire de deux à trois ans en gestion d'entreprise, de chaîne d'approvisionnement, de production ou de fabrication ou dans un domaine connexe est généralement exigé."
12013,Employment requirements,Several years of experience in the occupation supervised are usually required.,Conditions d'accès à la profession,Plusieurs années d'expérience dans le poste supervisé sont habituellement exigées.
12100,Employment requirements,Completion of secondary school is required.,Conditions d'accès à la profession,Un diplôme d'études secondaires est exigé.
12100,Employment requirements,"Completion of a bachelor's degree in public administration, political science or a related discipline or the completion of a college diploma in administration is usually required.",Conditions d'accès à la profession,"Un baccalauréat en administration publique, en sciences politiques ou dans une discipline connexe ou un diplôme d'études collégiales en administration est habituellement exigé."
12100,Employment requirements,Experience in a related administrative occupation is usually required.,Conditions d'accès à la profession,De l'expérience dans un poste administratif connexe est habituellement exigée.
12101,Employment requirements,"A college diploma in a field related to personnel management such as business administration, industrial relations, commerce or completion of a professional development program in personnel administration is usually required.",Conditions d'accès à la profession,"Un diplôme d'études collégiales dans un domaine relié à la gestion du personnel tel que l'administration des affaires, les relations industrielles, le commerce ou un programme de perfectionnement professionnel en gestion du personnel est habituellement exigé."
12101,Employment requirements,Certification as a Certified Human Resources Professional (CHRP) may be required.,Conditions d'accès à la profession,L'accréditation en tant que Conseiller en ressources humaines agréé (CRHA) peut être exigée.
12101,Employment requirements,Some experience in a clerical or administrative position related to personnel administration may be required.,Conditions d'accès à la profession,Une certaine expérience dans un poste administratif ou de travail de bureau relié à l'administration peut être exigée.
12102,Employment requirements,"Procurement and purchasing agents and officers usually require a bachelor's degree or college diploma in business administration, commerce or economics.",Conditions d'accès à la profession,"Les agents en approvisionnement et aux achats doivent habituellement détenir un baccalauréat ou un diplôme d'études collégiales en gestion des affaires, en commerce ou en économie."
12102,Employment requirements,"Procurement and purchasing agents and officers purchasing specialized materials or business services may require a related university degree or college diploma. For example, a bachelor's degree or college diploma in engineering may be required for purchasers of industrial products.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales dans une discipline connexe peut être exigé des agents en approvisionnement et aux achats chargés d'acheter des produits ou des services spécialisés aux entreprises. Par exemple, un baccalauréat ou un diplôme d'études collégiales en génie peut être exigé des acheteurs de produits industriels."
12102,Employment requirements,A certificate in purchasing from the Purchasing Management Association of Canada (PMAC) may be required.,Conditions d'accès à la profession,Un certificat en approvisionnement de l'Association canadienne de gestion des achats (ACGA) peut être exigé.
12102,Employment requirements,Previous experience as a purchasing clerk or as an administrative clerk may be required.,Conditions d'accès à la profession,De l'expérience en tant que commis aux achats ou commis administratif peut être exigée.
12102,Employment requirements,Certification from the International Right of Way Association (IRWA) may be required.,Conditions d'accès à la profession,Une certification de l'organisation International Right of Way Association (IRWA) peut être exigée.
12102,Employment requirements,"Sourcing specialists and analysts usually require a bachelor's degree or college diploma in economics, logistics, operations management, finance, engineering, mathematics, or statistical analysis.",Conditions d'accès à la profession,"Les spécialistes et les analystes sourceurs doivent habituellement détenir un baccalauréat ou un diplôme d'études collégiales en économie, en logistique, en gestion des opérations, en finances, en génie, en mathématiques ou en analyse statistique."
